Experiment	Subject	Trial	pinyin.stim	pinyin.resp	Status	ZL.stim	ZL.resp	ZL.edit	ZL.A	ZL.D	ZL.S	ZL.C	ZL.V1	ZL.V2	ZL.X	ZL.T	L.stim	L.resp	L.edit	L.A	L.D	L.S	L.C	L.V1	L.V2	L.X	L.T	NH.stim	NH.resp	NH.edit	NH.A	NH.D	NH.S	NH.C	NH.V1	NH.V2	NH.X	NH.T
exp2	p30	173	que1	xue2	item	QyE1	XyE2	2	0	0	0	0	0	0	0	0	QHe1	XHe2	2	0	0	0	0	0	0	0	0	QyE1	XyE2	2	0	0	0	0	0	0	0	0
exp2	p30	175	ei4	wei4	item	ei4	uei4	1	1	0	0	1	0	0	0	0	ei4	wei4	1	1	0	0	1	0	0	0	0	eI4	ueI4	1	1	0	0	1	0	0	0	0
exp2	p30	176	zui4	ei4	item	zuei4	ei4	2	0	0	0	0	0	0	0	0	zwei4	ei4	2	0	0	0	0	0	0	0	0	zueI4	eI4	2	0	0	0	0	0	0	0	0
exp2	p30	181	kua3	kuang1	item	Kua3	KuAN1	3	0	0	0	0	0	0	0	0	Kwa3	KwAN1	3	0	0	0	0	0	0	0	0	Kua3	KuaN1	2	0	0	0	0	0	0	0	0
exp2	p30	182	diao4	tiao2	item	tiAu4	TiAu2	2	0	0	0	0	0	0	0	0	tjAu4	TjAu2	2	0	0	0	0	0	0	0	0	tiaU4	TiaU2	2	0	0	0	0	0	0	0	0
exp2	p30	186	liang2	ling2	item	liAN2	liN2	1	0	1	0	0	0	1	0	0	ljAN2	lj@N2	1	0	1	0	0	0	1	0	0	liaN2	liN2	1	0	1	0	0	0	1	0	0
exp2	p30	189	gai1	guai1	item	kai1	kuai1	1	1	0	0	0	1	0	0	0	kai1	kwai1	1	1	0	0	0	1	0	0	0	kaI1	kuaI1	1	1	0	0	0	1	0	0	0
exp2	p30	190	quan2	qun2	item	Qyan2	Qyn2	1	0	1	0	0	0	1	0	0	QHen2	Qyn2	2	0	0	0	0	0	0	0	0	QyEn2	Qyn2	1	0	1	0	0	0	1	0	0
exp2	p30	191	ma1	mai4	item	ma1	mai4	2	0	0	0	0	0	0	0	0	ma1	mai4	2	0	0	0	0	0	0	0	0	ma1	maI4	2	0	0	0	0	0	0	0	0
exp2	p30	192	ci4	chi3	item	c14	C13	2	0	0	0	0	0	0	0	0	c14	C13	2	0	0	0	0	0	0	0	0	c14	C13	2	0	0	0	0	0	0	0	0
exp2	p30	194	de2	di4	item	t72	ti4	2	0	0	0	0	0	0	0	0	t72	ti4	2	0	0	0	0	0	0	0	0	t@2	ti4	2	0	0	0	0	0	0	0	0
exp2	p30	197	jia1	jiang1	item	Jia1	JiAN1	2	0	0	0	0	0	0	0	0	Jja1	JjAN1	2	0	0	0	0	0	0	0	0	Jia1	JiaN1	1	1	0	0	0	0	0	1	0
exp2	p32	1	ke3	kou3	item	K73	K@u3	2	0	0	0	0	0	0	0	0	K73	Kou3	2	0	0	0	0	0	0	0	0	K@3	KoU3	2	0	0	0	0	0	0	0	0
exp2	p32	2	quan2	qian1	item	Qyan2	Qian1	2	0	0	0	0	0	0	0	0	QHen2	QjEn1	3	0	0	0	0	0	0	0	0	QyEn2	QiEn1	2	0	0	0	0	0	0	0	0
exp2	p32	3	zhen4	zheng1	item	Z@n4	Z@N1	2	0	0	0	0	0	0	0	0	Z@n4	Z@N1	2	0	0	0	0	0	0	0	0	Z@n4	Z@N1	2	0	0	0	0	0	0	0	0
exp2	p32	5	pao4	peng2	item	PAu4	P@N2	3	0	0	0	0	0	0	0	0	PAu4	P@N2	3	0	0	0	0	0	0	0	0	PaU4	P@N2	3	0	0	0	0	0	0	0	0
exp2	p32	8	zhong1	zheng3	item	ZuN1	Z@N3	2	0	0	0	0	0	0	0	0	ZuN1	Z@N3	2	0	0	0	0	0	0	0	0	ZoN1	Z@N3	2	0	0	0	0	0	0	0	0
exp2	p32	9	pei2	ping2	item	Pei2	PiN2	2	0	0	0	0	0	0	0	0	Pei2	Pj@N2	3	0	0	0	0	0	0	0	0	PeI2	PiN2	2	0	0	0	0	0	0	0	0
exp2	p32	10	fa3	hua1	item	fa3	xua1	3	0	0	0	0	0	0	0	0	fa3	xwa1	3	0	0	0	0	0	0	0	0	fa3	xua1	3	0	0	0	0	0	0	0	0
exp2	p32	13	xiong2	xing4	item	XiuN2	XiN4	2	0	0	0	0	0	0	0	0	XjuN2	Xj@N4	2	0	0	0	0	0	0	0	0	XioN2	XiN4	2	0	0	0	0	0	0	0	0
exp2	p32	15	tuan2	quan2	item	Tuan2	Qyan2	2	0	0	0	0	0	0	0	0	Twan2	QHen2	3	0	0	0	0	0	0	0	0	Tuan2	QyEn2	3	0	0	0	0	0	0	0	0
exp2	p32	16	ge1	guo3	item	k71	kuo3	3	0	0	0	0	0	0	0	0	k71	kwo3	3	0	0	0	0	0	0	0	0	k@1	kuo3	3	0	0	0	0	0	0	0	0
exp2	p32	17	xue2	xie4	item	XyE2	XiE4	2	0	0	0	0	0	0	0	0	XHe2	Xje4	2	0	0	0	0	0	0	0	0	XyE2	XiE4	2	0	0	0	0	0	0	0	0
exp2	p32	18	li3	lin2	item	li3	lin2	2	0	0	0	0	0	0	0	0	li3	lin2	2	0	0	0	0	0	0	0	0	li3	lin2	2	0	0	0	0	0	0	0	0
exp2	p32	19	shi2	chi1	item	S12	C11	2	0	0	0	0	0	0	0	0	S12	C11	2	0	0	0	0	0	0	0	0	S12	C11	2	0	0	0	0	0	0	0	0
exp2	p32	20	qin2	qing2	item	Qin2	QiN2	1	0	0	1	0	0	0	1	0	Qin2	Qj@N2	3	0	0	0	0	0	0	0	0	Qin2	QiN2	1	0	0	1	0	0	0	1	0
exp2	p32	21	dia3	jia1	item	tia3	Jia1	2	0	0	0	0	0	0	0	0	tja3	Jja1	2	0	0	0	0	0	0	0	0	tia3	Jia1	2	0	0	0	0	0	0	0	0
exp2	p32	22	fu4	feng2	item	fu4	f@N2	3	0	0	0	0	0	0	0	0	fu4	f@N2	3	0	0	0	0	0	0	0	0	fu4	f@N2	3	0	0	0	0	0	0	0	0
exp2	p32	23	bei3	pei2	item	pei3	Pei2	2	0	0	0	0	0	0	0	0	pei3	Pei2	2	0	0	0	0	0	0	0	0	peI3	PeI2	2	0	0	0	0	0	0	0	0
exp2	p32	26	dai4	tai2	item	tai4	Tai2	2	0	0	0	0	0	0	0	0	tai4	Tai2	2	0	0	0	0	0	0	0	0	taI4	TaI2	2	0	0	0	0	0	0	0	0
exp2	p32	27	gao3	pao2	item	kAu3	PAu2	2	0	0	0	0	0	0	0	0	kAu3	PAu2	2	0	0	0	0	0	0	0	0	kaU3	PaU2	2	0	0	0	0	0	0	0	0
exp2	p32	29	suan4	kan4	item	suan4	Kan4	2	0	0	0	0	0	0	0	0	swan4	Kan4	2	0	0	0	0	0	0	0	0	suan4	Kan4	2	0	0	0	0	0	0	0	0
exp2	p32	30	chu1	tu2	item	Cu1	Tu2	2	0	0	0	0	0	0	0	0	Cu1	Tu2	2	0	0	0	0	0	0	0	0	Cu1	Tu2	2	0	0	0	0	0	0	0	0
exp2	p32	31	si3	ci4	item	s13	c14	2	0	0	0	0	0	0	0	0	s13	c14	2	0	0	0	0	0	0	0	0	s13	c14	2	0	0	0	0	0	0	0	0
exp2	p32	32	di1	ting2	item	ti1	TiN2	3	0	0	0	0	0	0	0	0	ti1	Tj@N2	5	0	0	0	0	0	0	0	0	ti1	TiN2	3	0	0	0	0	0	0	0	0
exp2	p32	34	jun1	tun2	item	Jyn1	Tu@n2	4	0	0	0	0	0	0	0	0	Jyn1	Tw@n2	4	0	0	0	0	0	0	0	0	Jyn1	Tun2	3	0	0	0	0	0	0	0	0
exp2	p32	36	ming2	min2	item	miN2	min2	1	0	0	1	0	0	0	1	0	mj@N2	min2	3	0	0	0	0	0	0	0	0	miN2	min2	1	0	0	1	0	0	0	1	0
exp2	p32	37	men2	tun2	item	m@n2	Tu@n2	2	0	0	0	0	0	0	0	0	m@n2	Tw@n2	2	0	0	0	0	0	0	0	0	m@n2	Tun2	2	0	0	0	0	0	0	0	0
exp2	p32	38	ban1	pan2	item	pan1	Pan2	2	0	0	0	0	0	0	0	0	pan1	Pan2	2	0	0	0	0	0	0	0	0	pan1	Pan2	2	0	0	0	0	0	0	0	0
exp2	p32	40	hou4	po4	item	x@u4	Po4	3	0	0	0	0	0	0	0	0	xou4	Pwo4	3	0	0	0	0	0	0	0	0	xoU4	Puo4	3	0	0	0	0	0	0	0	0
exp2	p32	41	diao4	tiao2	item	tiAu4	TiAu2	2	0	0	0	0	0	0	0	0	tjAu4	TjAu2	2	0	0	0	0	0	0	0	0	tiaU4	TiaU2	2	0	0	0	0	0	0	0	0
exp2	p32	43	sang1	zeng4	item	sAN1	z@N4	3	0	0	0	0	0	0	0	0	sAN1	z@N4	3	0	0	0	0	0	0	0	0	saN1	z@N4	3	0	0	0	0	0	0	0	0
exp2	p32	44	gun3	tun2	item	ku@n3	Tu@n2	2	0	0	0	0	0	0	0	0	kw@n3	Tw@n2	2	0	0	0	0	0	0	0	0	kun3	Tun2	2	0	0	0	0	0	0	0	0
exp2	p32	45	shui3	sui2	item	Suei3	suei2	2	0	0	0	0	0	0	0	0	Swei3	swei2	2	0	0	0	0	0	0	0	0	SueI3	sueI2	2	0	0	0	0	0	0	0	0
exp2	p32	46	ruan3	tuan2	item	ruan3	Tuan2	2	0	0	0	0	0	0	0	0	rwan3	Twan2	2	0	0	0	0	0	0	0	0	ruan3	Tuan2	2	0	0	0	0	0	0	0	0
exp2	p32	47	qun2	tun2	item	Qyn2	Tu@n2	3	0	0	0	0	0	0	0	0	Qyn2	Tw@n2	3	0	0	0	0	0	0	0	0	Qyn2	Tun2	2	0	0	0	0	0	0	0	0
exp2	p32	48	e4	te4	item	74	T74	1	1	0	0	1	0	0	0	0	74	T74	1	1	0	0	1	0	0	0	0	@4	T@4	1	1	0	0	1	0	0	0	0
exp2	p32	49	jiong3	jun1	item	JiuN3	Jyn1	4	0	0	0	0	0	0	0	0	JjuN3	Jyn1	4	0	0	0	0	0	0	0	0	JioN3	Jyn1	4	0	0	0	0	0	0	0	0
exp2	p32	52	qu4	qun2	item	Qy4	Qyn2	2	0	0	0	0	0	0	0	0	Qy4	Qyn2	2	0	0	0	0	0	0	0	0	Qy4	Qyn2	2	0	0	0	0	0	0	0	0
exp2	p32	55	die1	xue1	item	tiE1	XyE1	2	0	0	0	0	0	0	0	0	tje1	XHe1	2	0	0	0	0	0	0	0	0	tiE1	XyE1	2	0	0	0	0	0	0	0	0
exp2	p32	56	yu3	lv4	item	y3	ly4	2	0	0	0	0	0	0	0	0	Hy3	ly4	2	0	0	0	0	0	0	0	0	y3	ly4	2	0	0	0	0	0	0	0	0
exp2	p32	58	bo1	po2	item	po1	Po2	2	0	0	0	0	0	0	0	0	pwo1	Pwo2	2	0	0	0	0	0	0	0	0	puo1	Puo2	2	0	0	0	0	0	0	0	0
exp2	p32	59	yan3	xian4	item	ian3	Xian4	2	0	0	0	0	0	0	0	0	jEn3	XjEn4	2	0	0	0	0	0	0	0	0	iEn3	XiEn4	2	0	0	0	0	0	0	0	0
exp2	p32	61	zao3	cao2	item	zAu3	cAu2	2	0	0	0	0	0	0	0	0	zAu3	cAu2	2	0	0	0	0	0	0	0	0	zaU3	caU2	2	0	0	0	0	0	0	0	0
exp2	p32	62	wa1	shua3	item	ua1	Sua3	2	0	0	0	0	0	0	0	0	wa1	Swa3	2	0	0	0	0	0	0	0	0	ua1	Sua3	2	0	0	0	0	0	0	0	0
exp2	p32	64	an4	tuan2	item	an4	Tuan2	3	0	0	0	0	0	0	0	0	an4	Twan2	3	0	0	0	0	0	0	0	0	an4	Tuan2	3	0	0	0	0	0	0	0	0
exp2	p32	65	la1	ta4	item	la1	Ta4	2	0	0	0	0	0	0	0	0	la1	Ta4	2	0	0	0	0	0	0	0	0	la1	Ta4	2	0	0	0	0	0	0	0	0
exp2	p32	66	zeng4	teng2	item	z@N4	T@N2	2	0	0	0	0	0	0	0	0	z@N4	T@N2	2	0	0	0	0	0	0	0	0	z@N4	T@N2	2	0	0	0	0	0	0	0	0
exp2	p32	67	tui3	xue3	item	Tuei3	XyE3	4	0	0	0	0	0	0	0	0	Twei3	XHe3	3	0	0	0	0	0	0	0	0	TueI3	XyE3	4	0	0	0	0	0	0	0	0
exp2	p32	68	miao2	niao3	item	miAu2	niAu3	2	0	0	0	0	0	0	0	0	mjAu2	njAu3	2	0	0	0	0	0	0	0	0	miaU2	niaU3	2	0	0	0	0	0	0	0	0
exp2	p32	69	zhan4	duan4	item	Zan4	tuan4	2	0	0	0	0	0	0	0	0	Zan4	twan4	2	0	0	0	0	0	0	0	0	Zan4	tuan4	2	0	0	0	0	0	0	0	0
exp2	p32	72	xia4	shua3	item	Xia4	Sua3	3	0	0	0	0	0	0	0	0	Xja4	Swa3	3	0	0	0	0	0	0	0	0	Xia4	Sua3	3	0	0	0	0	0	0	0	0
exp2	p32	73	yuan2	tuan2	item	yan2	Tuan2	2	0	0	0	0	0	0	0	0	HEn2	Twan2	3	0	0	0	0	0	0	0	0	yEn2	Tuan2	3	0	0	0	0	0	0	0	0
exp2	p32	74	bie2	xie4	item	piE2	XiE4	2	0	0	0	0	0	0	0	0	pje2	Xje4	2	0	0	0	0	0	0	0	0	piE2	XiE4	2	0	0	0	0	0	0	0	0
exp2	p32	75	qiang2	xiang1	item	QiAN2	XiAN1	2	0	0	0	0	0	0	0	0	QjAN2	XjAN1	2	0	0	0	0	0	0	0	0	QiaN2	XiaN1	2	0	0	0	0	0	0	0	0
exp2	p32	76	mao1	xiao3	item	mAu1	XiAu3	3	0	0	0	0	0	0	0	0	mAu1	XjAu3	3	0	0	0	0	0	0	0	0	maU1	XiaU3	3	0	0	0	0	0	0	0	0
exp2	p32	77	xuan3	tian1	item	Xyan3	Tian1	3	0	0	0	0	0	0	0	0	XHen3	TjEn1	4	0	0	0	0	0	0	0	0	XyEn3	TiEn1	3	0	0	0	0	0	0	0	0
exp2	p32	78	bian3	tian1	item	pian3	Tian1	2	0	0	0	0	0	0	0	0	pjEn3	TjEn1	2	0	0	0	0	0	0	0	0	piEn3	TiEn1	2	0	0	0	0	0	0	0	0
exp2	p32	79	lao3	pao2	item	lAu3	PAu2	2	0	0	0	0	0	0	0	0	lAu3	PAu2	2	0	0	0	0	0	0	0	0	laU3	PaU2	2	0	0	0	0	0	0	0	0
exp2	p32	80	gai1	pai4	item	kai1	Pai4	2	0	0	0	0	0	0	0	0	kai1	Pai4	2	0	0	0	0	0	0	0	0	kaI1	PaI4	2	0	0	0	0	0	0	0	0
exp2	p32	81	a1	ha1	item	a1	xa1	1	1	0	0	1	0	0	0	0	a1	xa1	1	1	0	0	1	0	0	0	0	a1	xa1	1	1	0	0	1	0	0	0	0
exp2	p32	82	hua2	ha1	item	xua2	xa1	2	0	0	0	0	0	0	0	0	xwa2	xa1	2	0	0	0	0	0	0	0	0	xua2	xa1	2	0	0	0	0	0	0	0	0
exp2	p32	85	xiang3	qiang2	item	XiAN3	QiAN2	2	0	0	0	0	0	0	0	0	XjAN3	QjAN2	2	0	0	0	0	0	0	0	0	XiaN3	QiaN2	2	0	0	0	0	0	0	0	0
exp2	p32	86	kuang2	pang2	item	KuAN2	PAN2	2	0	0	0	0	0	0	0	0	KwAN2	PAN2	2	0	0	0	0	0	0	0	0	KuaN2	PaN2	2	0	0	0	0	0	0	0	0
exp2	p32	87	san3	shen1	item	san3	S@n1	3	0	0	0	0	0	0	0	0	san3	S@n1	3	0	0	0	0	0	0	0	0	san3	S@n1	3	0	0	0	0	0	0	0	0
exp2	p32	89	kua3	hua1	item	Kua3	xua1	2	0	0	0	0	0	0	0	0	Kwa3	xwa1	2	0	0	0	0	0	0	0	0	Kua3	xua1	2	0	0	0	0	0	0	0	0
exp2	p32	91	de2	ke3	item	t72	K73	2	0	0	0	0	0	0	0	0	t72	K73	2	0	0	0	0	0	0	0	0	t@2	K@3	2	0	0	0	0	0	0	0	0
exp2	p32	92	shan1	xian4	item	San1	Xian4	3	0	0	0	0	0	0	0	0	San1	XjEn4	4	0	0	0	0	0	0	0	0	San1	XiEn4	4	0	0	0	0	0	0	0	0
exp2	p32	95	ye2	bie2	item	iE2	piE2	1	1	0	0	1	0	0	0	0	je2	pje2	1	1	0	0	1	0	0	0	0	iE2	piE2	1	1	0	0	1	0	0	0	0
exp2	p32	96	zai3	pai2	item	zai3	Pai2	2	0	0	0	0	0	0	0	0	zai3	Pai2	2	0	0	0	0	0	0	0	0	zaI3	PaI2	2	0	0	0	0	0	0	0	0
exp2	p32	99	huan4	fan4	item	xuan4	fan4	2	0	0	0	0	0	0	0	0	xwan4	fan4	2	0	0	0	0	0	0	0	0	xuan4	fan4	2	0	0	0	0	0	0	0	0
exp2	p32	101	huang2	lang4	item	xuAN2	lAN4	3	0	0	0	0	0	0	0	0	xwAN2	lAN4	3	0	0	0	0	0	0	0	0	xuaN2	laN4	3	0	0	0	0	0	0	0	0
exp2	p32	102	huai4	hai2	item	xuai4	xai2	2	0	0	0	0	0	0	0	0	xwai4	xai2	2	0	0	0	0	0	0	0	0	xuaI4	xaI2	2	0	0	0	0	0	0	0	0
exp2	p32	105	yun4	hun2	item	yn4	xu@n2	4	0	0	0	0	0	0	0	0	Hyn4	xw@n2	4	0	0	0	0	0	0	0	0	yn4	xun2	3	0	0	0	0	0	0	0	0
exp2	p32	106	jin4	lin2	item	Jin4	lin2	2	0	0	0	0	0	0	0	0	Jin4	lin2	2	0	0	0	0	0	0	0	0	Jin4	lin2	2	0	0	0	0	0	0	0	0
exp2	p32	107	fei2	hui4	item	fei2	xuei4	3	0	0	0	0	0	0	0	0	fei2	xwei4	3	0	0	0	0	0	0	0	0	feI2	xueI4	3	0	0	0	0	0	0	0	0
exp2	p32	108	qiu2	xiu3	item	Qi@u2	Xi@u3	2	0	0	0	0	0	0	0	0	Qjou2	Xjou3	2	0	0	0	0	0	0	0	0	QioU2	XioU3	2	0	0	0	0	0	0	0	0
exp2	p32	109	tang3	shang1	item	TAN3	SAN1	2	0	0	0	0	0	0	0	0	TAN3	SAN1	2	0	0	0	0	0	0	0	0	TaN3	SaN1	2	0	0	0	0	0	0	0	0
exp2	p32	112	diu1	xiu3	item	ti@u1	Xi@u3	2	0	0	0	0	0	0	0	0	tjou1	Xjou3	2	0	0	0	0	0	0	0	0	tioU1	XioU3	2	0	0	0	0	0	0	0	0
exp2	p32	113	zheng4	sheng1	item	Z@N4	S@N1	2	0	0	0	0	0	0	0	0	Z@N4	S@N1	2	0	0	0	0	0	0	0	0	Z@N4	S@N1	2	0	0	0	0	0	0	0	0
exp2	p32	114	du4	tu2	item	tu4	Tu2	2	0	0	0	0	0	0	0	0	tu4	Tu2	2	0	0	0	0	0	0	0	0	tu4	Tu2	2	0	0	0	0	0	0	0	0
exp2	p32	117	mei2	hui1	item	mei2	xuei1	3	0	0	0	0	0	0	0	0	mei2	xwei1	3	0	0	0	0	0	0	0	0	meI2	xueI1	3	0	0	0	0	0	0	0	0
exp2	p32	118	qing3	xi1	item	QiN3	Xi1	3	0	0	0	0	0	0	0	0	Qj@N3	Xi1	5	0	0	0	0	0	0	0	0	QiN3	Xi1	3	0	0	0	0	0	0	0	0
exp2	p32	124	jia1	xia2	item	Jia1	Xia2	2	0	0	0	0	0	0	0	0	Jja1	Xja2	2	0	0	0	0	0	0	0	0	Jia1	Xia2	2	0	0	0	0	0	0	0	0
exp2	p32	126	you3	xiu2	item	i@u3	Xi@u2	2	0	0	0	0	0	0	0	0	jou3	Xjou2	2	0	0	0	0	0	0	0	0	ioU3	XioU2	2	0	0	0	0	0	0	0	0
exp2	p32	127	yue4	xue1	item	yE4	XyE1	2	0	0	0	0	0	0	0	0	He4	XHe1	2	0	0	0	0	0	0	0	0	yE4	XyE1	2	0	0	0	0	0	0	0	0
exp2	p32	129	xun1	tun1	item	Xyn1	Tu@n1	3	0	0	0	0	0	0	0	0	Xyn1	Tw@n1	3	0	0	0	0	0	0	0	0	Xyn1	Tun1	2	0	0	0	0	0	0	0	0
exp2	p32	130	lia3	xia4	item	lia3	Xia4	2	0	0	0	0	0	0	0	0	lja3	Xja4	2	0	0	0	0	0	0	0	0	lia3	Xia4	2	0	0	0	0	0	0	0	0
exp2	p32	131	shua1	ta4	item	Sua1	Ta4	3	0	0	0	0	0	0	0	0	Swa1	Ta4	3	0	0	0	0	0	0	0	0	Sua1	Ta4	3	0	0	0	0	0	0	0	0
exp2	p32	136	ci4	ti4	item	c14	Ti4	2	0	0	0	0	0	0	0	0	c14	Ti4	2	0	0	0	0	0	0	0	0	c14	Ti4	2	0	0	0	0	0	0	0	0
exp2	p32	137	ba3	ta1	item	pa3	Ta1	2	0	0	0	0	0	0	0	0	pa3	Ta1	2	0	0	0	0	0	0	0	0	pa3	Ta1	2	0	0	0	0	0	0	0	0
exp2	p32	138	zi3	xi3	item	z13	Xi3	2	0	0	0	0	0	0	0	0	z13	Xi3	2	0	0	0	0	0	0	0	0	z13	Xi3	2	0	0	0	0	0	0	0	0
exp2	p32	139	ji1	xi2	item	Ji1	Xi2	2	0	0	0	0	0	0	0	0	Ji1	Xi2	2	0	0	0	0	0	0	0	0	Ji1	Xi2	2	0	0	0	0	0	0	0	0
exp2	p32	140	zong3	tong4	item	zuN3	TuN4	2	0	0	0	0	0	0	0	0	zuN3	TuN4	2	0	0	0	0	0	0	0	0	zoN3	ToN4	2	0	0	0	0	0	0	0	0
exp2	p32	141	liu1	lin2	item	li@u1	lin2	3	0	0	0	0	0	0	0	0	ljou1	lin2	4	0	0	0	0	0	0	0	0	lioU1	lin2	3	0	0	0	0	0	0	0	0
exp2	p32	145	lv4	liu2	item	ly4	li@u2	4	0	0	0	0	0	0	0	0	ly4	ljou2	4	0	0	0	0	0	0	0	0	ly4	lioU2	4	0	0	0	0	0	0	0	0
exp2	p32	147	sui4	shui3	item	suei4	Suei3	2	0	0	0	0	0	0	0	0	swei4	Swei3	2	0	0	0	0	0	0	0	0	sueI4	SueI3	2	0	0	0	0	0	0	0	0
exp2	p32	149	ju2	xu1	item	Jy2	Xy1	2	0	0	0	0	0	0	0	0	Jy2	Xy1	2	0	0	0	0	0	0	0	0	Jy2	Xy1	2	0	0	0	0	0	0	0	0
exp2	p32	150	qi3	xi2	item	Qi3	Xi2	2	0	0	0	0	0	0	0	0	Qi3	Xi2	2	0	0	0	0	0	0	0	0	Qi3	Xi2	2	0	0	0	0	0	0	0	0
exp2	p32	151	rou4	tou1	item	r@u4	T@u1	2	0	0	0	0	0	0	0	0	rou4	Tou1	2	0	0	0	0	0	0	0	0	roU4	ToU1	2	0	0	0	0	0	0	0	0
exp2	p32	153	lun2	xun1	item	lu@n2	Xyn1	4	0	0	0	0	0	0	0	0	lw@n2	Xyn1	4	0	0	0	0	0	0	0	0	lun2	Xyn1	3	0	0	0	0	0	0	0	0
exp2	p32	154	mo2	tuo1	item	mo2	Tuo1	3	0	0	0	0	0	0	0	0	mwo2	Two1	2	0	0	0	0	0	0	0	0	muo2	Tuo1	2	0	0	0	0	0	0	0	0
exp2	p32	155	ruo4	huo2	item	ruo4	xuo2	2	0	0	0	0	0	0	0	0	rwo4	xwo2	2	0	0	0	0	0	0	0	0	ruo4	xuo2	2	0	0	0	0	0	0	0	0
exp2	p32	157	jiu3	xiu2	item	Ji@u3	Xi@u2	2	0	0	0	0	0	0	0	0	Jjou3	Xjou2	2	0	0	0	0	0	0	0	0	JioU3	XioU2	2	0	0	0	0	0	0	0	0
exp2	p32	160	juan4	xuan4	item	Jyan4	Xyan4	1	0	0	1	1	0	0	0	0	JHEn4	XHen4	2	0	0	0	0	0	0	0	0	JyEn4	XyEn4	1	0	0	1	1	0	0	0	0
exp2	p32	162	bing1	biao1	item	piN1	piAu1	2	0	0	0	0	0	0	0	0	pj@N1	pjAu1	2	0	0	0	0	0	0	0	0	piN1	piaU1	2	0	0	0	0	0	0	0	0
exp2	p32	163	wen4	hun4	item	u@n4	xu@n4	1	1	0	0	1	0	0	0	0	w@n4	xw@n4	1	1	0	0	1	0	0	0	0	u@n4	xun4	2	0	0	0	0	0	0	0	0
exp2	p32	166	pin1	ping2	item	Pin1	PiN2	2	0	0	0	0	0	0	0	0	Pin1	Pj@N2	4	0	0	0	0	0	0	0	0	Pin1	PiN2	2	0	0	0	0	0	0	0	0
exp2	p32	168	huo2	luo4	item	xuo2	luo4	2	0	0	0	0	0	0	0	0	xwo2	lwo4	2	0	0	0	0	0	0	0	0	xuo2	luo4	2	0	0	0	0	0	0	0	0
exp2	p32	169	ao1	xiao3	item	Au1	XiAu3	3	0	0	0	0	0	0	0	0	Au1	XjAu3	3	0	0	0	0	0	0	0	0	aU1	XiaU3	3	0	0	0	0	0	0	0	0
exp2	p32	170	ying2	ting2	item	iN2	TiN2	1	1	0	0	1	0	0	0	0	j@N2	Tj@N2	1	1	0	0	1	0	0	0	0	iN2	TiN2	1	1	0	0	1	0	0	0	0
exp2	p32	173	yong3	ying1	item	iuN3	iN1	2	0	0	0	0	0	0	0	0	juN3	j@N1	2	0	0	0	0	0	0	0	0	ioN3	iN1	2	0	0	0	0	0	0	0	0
exp2	p32	174	ang2	pang2	item	AN2	PAN2	1	1	0	0	1	0	0	0	0	AN2	PAN2	1	1	0	0	1	0	0	0	0	aN2	PaN2	1	1	0	0	1	0	0	0	0
exp2	p32	176	xiao3	tiao2	item	XiAu3	TiAu2	2	0	0	0	0	0	0	0	0	XjAu3	TjAu2	2	0	0	0	0	0	0	0	0	XiaU3	TiaU2	2	0	0	0	0	0	0	0	0
exp2	p32	177	min2	ming2	item	min2	miN2	1	0	0	1	0	0	0	1	0	min2	mj@N2	3	0	0	0	0	0	0	0	0	min2	miN2	1	0	0	1	0	0	0	1	0
exp2	p32	179	ou4	shou4	item	@u4	S@u4	1	1	0	0	1	0	0	0	0	ou4	Sou4	1	1	0	0	1	0	0	0	0	oU4	SoU4	1	1	0	0	1	0	0	0	0
exp2	p32	181	er3	shai3	item	er3	Sai3	3	0	0	0	0	0	0	0	0	er3	Sai3	3	0	0	0	0	0	0	0	0	@r3	SaI3	3	0	0	0	0	0	0	0	0
exp2	p32	185	qiong2	xiong1	item	QiuN2	XiuN1	2	0	0	0	0	0	0	0	0	QjuN2	XjuN1	2	0	0	0	0	0	0	0	0	QioN2	XioN1	2	0	0	0	0	0	0	0	0
exp2	p32	186	wei2	shui2	item	uei2	Suei2	1	1	0	0	1	0	0	0	0	wei2	Swei2	1	1	0	0	1	0	0	0	0	ueI2	SueI2	1	1	0	0	1	0	0	0	0
exp2	p32	187	fo2	fu4	item	fo2	fu4	2	0	0	0	0	0	0	0	0	fwo2	fu4	3	0	0	0	0	0	0	0	0	fuo2	fu4	2	0	0	0	0	0	0	0	0
exp2	p32	188	wai4	lai2	item	uai4	lai2	2	0	0	0	0	0	0	0	0	wai4	lai2	2	0	0	0	0	0	0	0	0	uaI4	laI2	2	0	0	0	0	0	0	0	0
exp2	p32	189	xu1	qu2	item	Xy1	Qy2	2	0	0	0	0	0	0	0	0	Xy1	Qy2	2	0	0	0	0	0	0	0	0	Xy1	Qy2	2	0	0	0	0	0	0	0	0
exp2	p32	190	ru2	shu1	item	ru2	Su1	2	0	0	0	0	0	0	0	0	ru2	Su1	2	0	0	0	0	0	0	0	0	ru2	Su1	2	0	0	0	0	0	0	0	0
exp2	p32	191	ren2	shen1	item	r@n2	S@n1	2	0	0	0	0	0	0	0	0	r@n2	S@n1	2	0	0	0	0	0	0	0	0	r@n2	S@n1	2	0	0	0	0	0	0	0	0
